% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=126486, Wed May 08 17:23:41 2013
25 250 0.0880706410153 1.59315335682 731.94123927 1.6626403260133659e+03 3527.65695431 13297.3757297 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095
26 260 0.0853945157038 1.60884322208 731.94123927 2.0423783452208845e+03 3146.14602979 3502.24366634 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095
27 270 0.0835168632158 1.62138922855 731.94123927 2.1064609041285153e+03 3445.84793626 2129.87069156 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095
28 280 0.0847919143848 1.64394220231 731.94123927 1.4334609178646763e+03 3534.50013532 7551.05111192 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095
29 290 0.0848673941189 1.65599808363 731.94123927 1.2500201136153109e+03 1667.14250541 1274.65918139 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095
30 300 0.0840401979673 1.6678423859 731.94123927 1.2240751509113170e+03 4005.00884177 7672.74275065 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095
31 310 0.0843259548891 1.6787794685 731.94123927 1.4416430544138500e+03 1809.81203922 1221.68570916 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095
32 320 0.0856394066212 1.68566097955 731.94123927 1.1360800150179664e+03 2676.71038808 10863.9476771 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095
33 330 0.0831465109959 1.80561225818 708.919876594 8.2828648968657069e+02 708.919876594 13452.8020217 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095
34 340 0.0859482372904 1.85127997466 708.919876594 1.4182668041037127e+03 3060.36251587 5156.73846421 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095 2814953.65095
35 350 0.084896421037 1.87995476882 708.919876594 9.6028470274184178e+02 1531.52156591 1947.54230772 2785390.6481 2785390.6481 2785390.6481 2785390.6481 2785390.6481 2785390.6481 2785390.6481 2785390.6481 2785390.6481 2785390.6481
36 360 0.0813052137132 1.90872716926 708.919876594 9.9422859777022745e+02 948.709092173 4032.0937793 2785390.6481 2785390.6481 2785390.6481 2785390.6481 2785390.6481 2785390.6481 2785390.6481 2785390.6481 2785390.6481 2785390.6481
37 370 0.0785362230569 1.92315117342 708.919876594 9.0932228963478178e+02 2393.41618797 5586.05363605 2756138.11968 2756138.11968 2756138.11968 2756138.11968 2756138.11968 2756138.11968 2756138.11968 2756138.11968 2756138.11968 2756138.11968
38 380 0.0762287427266 1.95907522388 708.919876594 1.4717983382083648e+03 2690.23335721 10774.96603 2727192.80504 2727192.80504 2727192.80504 2727192.80504 2727192.80504 2727192.80504 2727192.80504 2727192.80504 2727192.80504 2727192.80504
39 390 0.0785649341581 1.9816876632 708.919876594 8.5404040046002888e+02 2668.43232179 4130.77804835 2698551.4778 2698551.4778 2698551.4778 2698551.4778 2698551.4778 2698551.4778 2698551.4778 2698551.4778 2698551.4778 2698551.4778
40 400 0.0745306649409 2.0183906644 708.919876594 7.6358847507315295e+02 2272.46900065 1776.32170547 2670210.94544 2670210.94544 2670210.94544 2670210.94544 2670210.94544 2670210.94544 2670210.94544 2670210.94544 2670210.94544 2670210.94544
41 410 0.0684942620706 2.0223688415 708.919876594 1.1704093637524827e+03 4248.23620321 6823.57476561 2642168.04897 2642168.04897 2642168.04897 2642168.04897 2642168.04897 2642168.04897 2642168.04897 2642168.04897 2642168.04897 2642168.04897
42 420 0.065921892503 2.06115024111 708.919876594 9.5809672957437033e+02 1043.63959273 3942.17527699 2614419.66258 2614419.66258 2614419.66258 2614419.66258 2614419.66258 2614419.66258 2614419.66258 2614419.66258 2614419.66258 2614419.66258
43 430 0.0593380196236 2.05229598545 626.779837007 6.2677983700703498e+02 1063.57436151 4196.01859967 2586962.69329 2586962.69329 2586962.69329 2586962.69329 2586962.69329 2586962.69329 2586962.69329 2586962.69329 2586962.69329 2586962.69329
44 440 0.054310360072 2.08467839711 597.791340999 6.3931478535097858e+02 1117.98213753 2945.97719235 2559794.0806 2559794.0806 2559794.0806 2559794.0806 2559794.0806 2559794.0806 2559794.0806 2559794.0806 2559794.0806 2559794.0806
45 450 0.0508917716732 2.12046939315 549.166389682 6.4089436570230691e+02 590.410753851 6505.60926405 2532910.79614 2532910.79614 2532910.79614 2532910.79614 2532910.79614 2532910.79614 2532910.79614 2532910.79614 2532910.79614 2532910.79614
46 460 0.0533129461042 2.11453641311 294.165085458 4.1495459720190325e+02 666.9572953 434.878118242 2506309.84338 2506309.84338 2506309.84338 2506309.84338 2506309.84338 2506309.84338 2506309.84338 2506309.84338 2506309.84338 2506309.84338
47 470 0.0515841003963 2.11828661925 294.165085458 4.2466065887098563e+02 650.216964475 1383.06248003 2479988.25722 2479988.25722 2479988.25722 2479988.25722 2479988.25722 2479988.25722 2479988.25722 2479988.25722 2479988.25722 2479988.25722
48 480 0.0499526142669 2.14656599622 294.165085458 3.1518250422858426e+02 543.691090464 487.994156134 2453943.10372 2453943.10372 2453943.10372 2453943.10372 2453943.10372 2453943.10372 2453943.10372 2453943.10372 2453943.10372 2453943.10372
49 490 0.0479326561874 2.22590452005 294.165085458 6.3547428207628184e+02 371.675448655 3008.30325898 2428171.47975 2428171.47975 2428171.47975 2428171.47975 2428171.47975 2428171.47975 2428171.47975 2428171.47975 2428171.47975 2428171.47975
50 500 0.0464006383998 2.23073042081 278.069710306 4.7758382263631296e+02 612.634478624 463.640880187 2402670.51267 2402670.51267 2402670.51267 2402670.51267 2402670.51267 2402670.51267 2402670.51267 2402670.51267 2402670.51267 2402670.51267
51 510 0.0484595347299 2.24329123267 228.621496392 2.2862149639247281e+02 609.346899118 2143.13761192 2377437.36 2377437.36 2377437.36 2377437.36 2377437.36 2377437.36 2377437.36 2377437.36 2377437.36 2377437.36
52 520 0.0473576992849 2.42245526518 228.621496392 3.7339259858102804e+02 754.847496071 328.062456163 2352469.20913 2352469.20913 2352469.20913 2352469.20913 2352469.20913 2352469.20913 2352469.20913 2352469.20913 2352469.20913 2352469.20913
53 530 0.0476895991908 2.49972607639 148.901280088 1.9237960877794757e+02 278.239197961 235.076015737 2327763.27697 2327763.27697 2327763.27697 2327763.27697 2327763.27697 2327763.27697 2327763.27697 2327763.27697 2327763.27697 2327763.27697
54 540 0.0485693641409 2.54016311114 148.901280088 1.6247532604881303e+02 178.216054683 573.398421641 2303316.80966 2303316.80966 2303316.80966 2303316.80966 2303316.80966 2303316.80966 2303316.80966 2303316.80966 2303316.80966 2303316.80966
55 550 0.0494641436883 2.627896568 102.527283801 1.4895411998694902e+02 322.846569042 1048.98184814 2279127.08227 2279127.08227 2279127.08227 2279127.08227 2279127.08227 2279127.08227 2279127.08227 2279127.08227 2279127.08227 2279127.08227
56 560 0.0485827878083 2.74852750808 102.527283801 1.7391925359862199e+02 224.875543361 207.475578622 2255191.39849 2255191.39849 2255191.39849 2255191.39849 2255191.39849 2255191.39849 2255191.39849 2255191.39849 2255191.39849 2255191.39849
57 570 0.0476074546208 2.84581409306 93.7277977525 9.3727797752519223e+01 471.612943081 1713.38970611 2255191.39849 2255191.39849 2255191.39849 2255191.39849 2255191.39849 2255191.39849 2255191.39849 2255191.39849 2255191.39849 2255191.39849
58 580 0.0451947207176 2.94493018821 93.7277977525 1.4303693448776545e+02 341.802273986 1355.6622385 2255191.39849 2255191.39849 2255191.39849 2255191.39849 2255191.39849 2255191.39849 2255191.39849 2255191.39849 2255191.39849 2255191.39849
59 590 0.0468802069746 2.977983634 77.4873867153 2.1866014391771961e+02 77.4873867153 387.602225249 2231507.09032 2231507.09032 2231507.09032 2231507.09032 2231507.09032 2231507.09032 2231507.09032 2231507.09032 2231507.09032 2231507.09032
60 600 0.0430827482322 3.00437511941 77.4873867153 1.8669649713080514e+02 119.772058608 1202.23762056 2231507.09032 2231507.09032 2231507.09032 2231507.09032 2231507.09032 2231507.09032 2231507.09032 2231507.09032 2231507.09032 2231507.09032
61 610 0.0377864781556 3.00693757695 77.4873867153 1.5309141832377730e+02 421.392895984 155.490171688 2208071.51778 2208071.51778 2208071.51778 2208071.51778 2208071.51778 2208071.51778 2208071.51778 2208071.51778 2208071.51778 2208071.51778
62 620 0.0379684250808 3.03081897763 46.805348535 4.6805348535001038e+01 236.571125935 505.254378826 2184882.06862 2184882.06862 2184882.06862 2184882.06862 2184882.06862 2184882.06862 2184882.06862 2184882.06862 2184882.06862 2184882.06862
63 630 0.0378010653653 3.21045172171 46.805348535 7.0151936141908038e+01 82.9275168947 86.4769547083 2161936.15801 2161936.15801 2161936.15801 2161936.15801 2161936.15801 2161936.15801 2161936.15801 2161936.15801 2161936.15801 2161936.15801
64 640 0.037949118424 3.31113587289 46.805348535 4.8828406980546681e+01 130.60854717 277.210001545 2139231.22829 2139231.22829 2139231.22829 2139231.22829 2139231.22829 2139231.22829 2139231.22829 2139231.22829 2139231.22829 2139231.22829
65 650 0.0380197503484 3.44518766068 46.7651200759 6.5523553079551576e+01 46.7651200759 112.501024443 2116764.74864 2116764.74864 2116764.74864 2116764.74864 2116764.74864 2116764.74864 2116764.74864 2116764.74864 2116764.74864 2116764.74864
66 660 0.0379762054615 3.54799780684 46.7651200759 8.3697683340628032e+01 55.7926754257 77.3400579735 2094534.21483 2094534.21483 2094534.21483 2094534.21483 2094534.21483 2094534.21483 2094534.21483 2094534.21483 2094534.21483 2094534.21483
67 670 0.0357349915972 3.58432254065 46.7651200759 8.2257605081525611e+01 65.0990461734 373.602879664 2072537.14893 2072537.14893 2072537.14893 2072537.14893 2072537.14893 2072537.14893 2072537.14893 2072537.14893 2072537.14893 2072537.14893
68 680 0.031565459614 3.60785621455 46.7651200759 5.8172347345969840e+01 74.6059794656 992.399664831 2050771.09902 2050771.09902 2050771.09902 2050771.09902 2050771.09902 2050771.09902 2050771.09902 2050771.09902 2050771.09902 2050771.09902
69 690 0.0301758845768 3.69326251796 40.3584009378 4.0358400937797271e+01 170.291917433 643.380812443 2029233.63895 2029233.63895 2029233.63895 2029233.63895 2029233.63895 2029233.63895 2029233.63895 2029233.63895 2029233.63895 2029233.63895
70 700 0.0288104232779 3.77238438354 40.3584009378 5.6377153887485576e+01 48.393961946 66.2762375426 2007922.36804 2007922.36804 2007922.36804 2007922.36804 2007922.36804 2007922.36804 2007922.36804 2007922.36804 2007922.36804 2007922.36804
71 710 0.0297203433332 3.82655247473 39.0451967208 5.4189542654786742e+01 138.254487307 78.6883335459 1986834.91082 1986834.91082 1986834.91082 1986834.91082 1986834.91082 1986834.91082 1986834.91082 1986834.91082 1986834.91082 1986834.91082
72 720 0.0289714956423 3.88243872379 39.0451967208 5.6706552123738142e+01 149.641330205 370.697944041 1965968.91676 1965968.91676 1965968.91676 1965968.91676 1965968.91676 1965968.91676 1965968.91676 1965968.91676 1965968.91676 1965968.91676
73 730 0.0290361495999 3.92290202838 39.0451967208 1.1266571686119633e+02 133.230036833 397.669650945 1945322.06004 1945322.06004 1945322.06004 1945322.06004 1945322.06004 1945322.06004 1945322.06004 1945322.06004 1945322.06004 1945322.06004
74 740 0.0285918442188 3.93427999701 39.0451967208 5.5572224304213961e+01 165.557705339 87.1771424195 1924892.03925 1924892.03925 1924892.03925 1924892.03925 1924892.03925 1924892.03925 1924892.03925 1924892.03925 1924892.03925 1924892.03925
75 750 0.0269081361695 3.93877286921 39.0451967208 5.0509170866716808e+01 109.7319572 178.027874969 1904676.57715 1904676.57715 1904676.57715 1904676.57715 1904676.57715 1904676.57715 1904676.57715 1904676.57715 1904676.57715 1904676.57715
76 760 0.0262316018972 3.9537352211 39.0451967208 6.0147635244868482e+01 54.6515889753 116.260126662 1884673.42041 1884673.42041 1884673.42041 1884673.42041 1884673.42041 1884673.42041 1884673.42041 1884673.42041 1884673.42041 1884673.42041
77 770 0.0271911817021 3.97561910779 39.0451967208 6.9684969601332014e+01 94.5077280354 50.0432449757 1864880.33938 1864880.33938 1864880.33938 1864880.33938 1864880.33938 1864880.33938 1864880.33938 1864880.33938 1864880.33938 1864880.33938
78 780 0.0271432403009 3.97785665625 39.0451967208 6.2105844711692448e+01 67.3155517397 226.395709021 1845295.12782 1845295.12782 1845295.12782 1845295.12782 1845295.12782 1845295.12782 1845295.12782 1845295.12782 1845295.12782 1845295.12782
79 790 0.0262888683533 4.0035832043 39.0451967208 5.9084787696015141e+01 70.2900115934 87.1050488361 1825915.60265 1825915.60265 1825915.60265 1825915.60265 1825915.60265 1825915.60265 1825915.60265 1825915.60265 1825915.60265 1825915.60265
80 800 0.0253723673987 4.105148917 39.0451967208 7.8105688126303406e+01 56.8869843896 67.5615112157 1806739.60372 1806739.60372 1806739.60372 1806739.60372 1806739.60372 1806739.60372 1806739.60372 1806739.60372 1806739.60372 1806739.60372
81 810 0.0234822492099 4.14217561175 39.0451967208 7.3948760292231157e+01 126.625450644 307.847387601 1787764.99359 1787764.99359 1787764.99359 1787764.99359 1787764.99359 1787764.99359 1787764.99359 1787764.99359 1787764.99359 1787764.99359
82 820 0.0208836537956 4.15667176659 39.0451967208 6.5474424971741357e+01 92.9526624954 202.825448689 1768989.65724 1768989.65724 1768989.65724 1768989.65724 1768989.65724 1768989.65724 1768989.65724 1768989.65724 1768989.65724 1768989.65724
83 830 0.0208092897801 4.12578525895 39.0451967208 5.4514749120438637e+01 82.567134266 137.807216181 1750411.50187 1750411.50187 1750411.50187 1750411.50187 1750411.50187 1750411.50187 1750411.50187 1750411.50187 1750411.50187 1750411.50187
84 840 0.0203068458136 4.12516620327 39.0451967208 4.8485755978883432e+01 72.5370187664 44.1540936728 1732028.45666 1732028.45666 1732028.45666 1732028.45666 1732028.45666 1732028.45666 1732028.45666 1732028.45666 1732028.45666 1732028.45666
85 850 0.0190298468184 4.19792312547 39.0451967208 5.3372836463154535e+01 49.8711650707 46.4721738351 1713838.47254 1713838.47254 1713838.47254 1713838.47254 1713838.47254 1713838.47254 1713838.47254 1713838.47254 1713838.47254 1713838.47254
86 860 0.0180514791147 4.20285581113 39.0451967208 5.8546557090389314e+01 55.5068933988 52.8736950895 1695839.52196 1695839.52196 1695839.52196 1695839.52196 1695839.52196 1695839.52196 1695839.52196 1695839.52196 1695839.52196 1695839.52196
87 870 0.0165245684108 4.17786662436 39.0451967208 5.5280633721937122e+01 61.0610762992 58.6633298901 1678029.59865 1678029.59865 1678029.59865 1678029.59865 1678029.59865 1678029.59865 1678029.59865 1678029.59865 1678029.59865 1678029.59865
88 880 0.0154892689161 4.23455150822 39.0451967208 5.1610244049708626e+01 65.5341500654 62.9822994633 1660406.71744 1660406.71744 1660406.71744 1660406.71744 1660406.71744 1660406.71744 1660406.71744 1660406.71744 1660406.71744 1660406.71744
89 890 0.0144797596114 4.29314755757 39.0451967208 4.8100098767493364e+01 77.4527846494 52.5328343228 1642968.91397 1642968.91397 1642968.91397 1642968.91397 1642968.91397 1642968.91397 1642968.91397 1642968.91397 1642968.91397 1642968.91397
90 900 0.0135671676473 4.36594858956 39.0451967208 5.0660062195233735e+01 47.6740699704 47.3541960392 1625714.24455 1625714.24455 1625714.24455 1625714.24455 1625714.24455 1625714.24455 1625714.24455 1625714.24455 1625714.24455 1625714.24455
91 910 0.0128318693119 4.44942231234 39.0451967208 4.9718373386746968e+01 57.4818572195 64.2919937163 1608640.78586 1608640.78586 1608640.78586 1608640.78586 1608640.78586 1608640.78586 1608640.78586 1608640.78586 1608640.78586 1608640.78586
92 920 0.0126318944994 4.49019695564 39.0451967208 5.1479460196145034e+01 58.8032020207 60.0079829165 1591746.63482 1591746.63482 1591746.63482 1591746.63482 1591746.63482 1591746.63482 1591746.63482 1591746.63482 1591746.63482 1591746.63482
93 930 0.012583080494 4.50035374107 39.0451967208 4.6577291383829838e+01 53.1581049996 54.1069032406 1575029.90832 1575029.90832 1575029.90832 1575029.90832 1575029.90832 1575029.90832 1575029.90832 1575029.90832 1575029.90832 1575029.90832
94 940 0.012948582368 4.49916353651 39.0451967208 4.9027733082211547e+01 46.2051983692 52.7338685454 1558488.74301 1558488.74301 1558488.74301 1558488.74301 1558488.74301 1558488.74301 1558488.74301 1558488.74301 1558488.74301 1558488.74301
95 950 0.0129481705605 4.53672935009 39.0451967208 4.5532258384847111e+01 54.5391574339 70.2358297021 1542121.29513 1542121.29513 1542121.29513 1542121.29513 1542121.29513 1542121.29513 1542121.29513 1542121.29513 1542121.29513 1542121.29513
96 960 0.012548343908 4.56340007609 39.0451967208 4.6679532003757615e+01 54.8944781718 70.3786007915 1525925.74028 1525925.74028 1525925.74028 1525925.74028 1525925.74028 1525925.74028 1525925.74028 1525925.74028 1525925.74028 1525925.74028
97 970 0.0119487631348 4.70084418936 39.0451967208 4.5738237143799253e+01 44.7130516562 59.7619852562 1509900.27322 1509900.27322 1509900.27322 1509900.27322 1509900.27322 1509900.27322 1509900.27322 1509900.27322 1509900.27322 1509900.27322
98 980 0.0122251368807 4.7337077155 39.0451967208 4.7008495007782187e+01 51.4902959745 58.7779630842 1494043.10766 1494043.10766 1494043.10766 1494043.10766 1494043.10766 1494043.10766 1494043.10766 1494043.10766 1494043.10766 1494043.10766
99 990 0.0123221758881 4.79535832387 39.0451967208 4.3873834876050154e+01 48.4869851975 48.7521856934 1478352.47608 1478352.47608 1478352.47608 1478352.47608 1478352.47608 1478352.47608 1478352.47608 1478352.47608 1478352.47608 1478352.47608
100 1000 0.0115484751193 4.83464132715 39.0451967208 4.8715792595945558e+01 52.6941044433 70.4930255269 1462826.62951 1462826.62951 1462826.62951 1462826.62951 1462826.62951 1462826.62951 1462826.62951 1462826.62951 1462826.62951 1462826.62951
101 1010 0.0108032222989 4.77369720389 39.0451967208 4.8266676484414361e+01 45.6966190057 54.6492685657 1447463.83737 1447463.83737 1447463.83737 1447463.83737 1447463.83737 1447463.83737 1447463.83737 1447463.83737 1447463.83737 1447463.83737
102 1020 0.0105864180468 4.81354272298 39.0451967208 4.7002869149086514e+01 52.3636321004 51.9165554755 1432262.38724 1432262.38724 1432262.38724 1432262.38724 1432262.38724 1432262.38724 1432262.38724 1432262.38724 1432262.38724 1432262.38724
103 1030 0.00979131936379 4.86924569318 39.0451967208 4.8027802838452587e+01 53.8513435007 65.9674504099 1417220.58467 1417220.58467 1417220.58467 1417220.58467 1417220.58467 1417220.58467 1417220.58467 1417220.58467 1417220.58467 1417220.58467
104 1040 0.00973101468137 4.93116807607 39.0451967208 4.3137858042028789e+01 47.6982830482 52.7230403003 1402336.75304 1402336.75304 1402336.75304 1402336.75304 1402336.75304 1402336.75304 1402336.75304 1402336.75304 1402336.75304 1402336.75304
105 1050 0.00945700641401 4.9521954148 39.0451967208 4.2852149252003457e+01 44.7008905487 48.9565862407 1387609.23331 1387609.23331 1387609.23331 1387609.23331 1387609.23331 1387609.23331 1387609.23331 1387609.23331 1387609.23331 1387609.23331
106 1060 0.00969873133834 4.96144379853 39.0451967208 4.1210928849477128e+01 43.7619247254 47.3009530291 1373036.38387 1373036.38387 1373036.38387 1373036.38387 1373036.38387 1373036.38387 1373036.38387 1373036.38387 1373036.38387 1373036.38387
107 1070 0.0105928663667 4.95082872699 39.0451967208 4.0720648984678633e+01 41.0727924485 41.712998224 1358616.58036 1358616.58036 1358616.58036 1358616.58036 1358616.58036 1358616.58036 1358616.58036 1358616.58036 1358616.58036 1358616.58036
108 1080 0.0115834512633 5.00103395289 39.0451967208 4.3679929997405793e+01 41.1897433975 40.6784266958 1344348.21547 1344348.21547 1344348.21547 1344348.21547 1344348.21547 1344348.21547 1344348.21547 1344348.21547 1344348.21547 1344348.21547
109 1090 0.0115100664984 5.09174002794 39.0451967208 4.0092461465365929e+01 49.6067515054 63.0894565968 1330229.69877 1330229.69877 1330229.69877 1330229.69877 1330229.69877 1330229.69877 1330229.69877 1330229.69877 1330229.69877 1330229.69877
110 1100 0.0113653272446 5.22651453319 39.0451967208 4.0353955166038745e+01 41.3695850032 56.6849254589 1316259.45654 1316259.45654 1316259.45654 1316259.45654 1316259.45654 1316259.45654 1316259.45654 1316259.45654 1316259.45654 1316259.45654
111 1110 0.0114769382216 5.46585530397 38.0943206087 4.0780748260626723e+01 43.4739259928 53.8968461661 1302435.93157 1302435.93157 1302435.93157 1302435.93157 1302435.93157 1302435.93157 1302435.93157 1302435.93157 1302435.93157 1302435.93157
112 1120 0.0129509309425 5.56970999026 36.8369879725 3.8487673372755729e+01 42.5552231853 50.187733902 1288757.58303 1288757.58303 1288757.58303 1288757.58303 1288757.58303 1288757.58303 1288757.58303 1288757.58303 1288757.58303 1288757.58303
113 1130 0.014446792187 5.72269468416 35.8085054946 3.6951685941266618e+01 44.3485583205 43.3146310138 1275222.88625 1275222.88625 1275222.88625 1275222.88625 1275222.88625 1275222.88625 1275222.88625 1275222.88625 1275222.88625 1275222.88625
114 1140 0.0142031569901 5.96200432505 35.8085054946 3.7598405204380413e+01 42.2714603904 38.7904330931 1261830.33259 1261830.33259 1261830.33259 1261830.33259 1261830.33259 1261830.33259 1261830.33259 1261830.33259 1261830.33259 1261830.33259
115 1150 0.0144802324987 6.01824848494 35.6678159525 3.9090100330754836e+01 41.4160933929 49.9130350781 1248578.42924 1248578.42924 1248578.42924 1248578.42924 1248578.42924 1248578.42924 1248578.42924 1248578.42924 1248578.42924 1248578.42924
116 1160 0.0150716730269 6.00666130859 33.8682983866 3.4553767029106915e+01 41.391302251 33.8682983866 1235465.69906 1235465.69906 1235465.69906 1235465.69906 1235465.69906 1235465.69906 1235465.69906 1235465.69906 1235465.69906 1235465.69906
