% # columns=["iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=126486, Wed May 08 17:23:41 2013
1 10 0.42943069559 0 0 0.425155654422 0.429111033141 0.426090777717 0.422871224511 0.426531256063 0.423693333364 0.428717553783 0.423174132453 0.423255207734 0.422646345042
2 20 0.414431384997 0 0 0.403009984587 0.413245174101 0.408839113888 0.401798881775 0.421341368327 0.408314448357 0.407183111642 0.406390537196 0.403156013373 0.414428307661
3 30 0.384919294548 0 0 0.369472204851 0.380325063054 0.372955219156 0.373307389991 0.386336972417 0.383572028567 0.371085441787 0.378147007755 0.371641865567 0.380909017363
4 40 0.382101438814 0 0 0.364195299665 0.379316154743 0.366560914528 0.37030268645 0.3799953512 0.39220804531 0.364747462426 0.370621778968 0.365407319616 0.37108963287
5 50 0.365312885216 0 0 0.343544632672 0.357350970063 0.344392458212 0.359649975954 0.357685601401 0.374630107082 0.346968965161 0.350113864763 0.348524147891 0.35069566077
6 60 0.356191158228 0 0 0.333910164386 0.343904011365 0.332911279635 0.361384972918 0.354749214226 0.363443323256 0.336026553525 0.337299961424 0.335677085548 0.335880080984
7 70 0.356188887999 0 0 0.328947537711 0.344074305137 0.329491715282 0.380074088158 0.352774281015 0.369675338578 0.330978560556 0.332680004206 0.330761486438 0.33148798431
8 80 0.331728856941 0 0 0.305712201016 0.323166535355 0.302851451643 0.355538185831 0.332130150989 0.340460123247 0.302875873073 0.308990536941 0.303659278428 0.303192475068
9 90 0.303358770105 0 0 0.277384589272 0.296229431123 0.272772321532 0.323237466934 0.303833170933 0.316506012516 0.277450539402 0.280994683897 0.272921406737 0.272072078024
10 100 0.263716858236 0 0 0.237792640407 0.253741670241 0.236152419166 0.282476557252 0.259826293442 0.275744651876 0.237394747481 0.241354799497 0.232781930051 0.232503127603
11 110 0.231525189868 0 0 0.206217354641 0.221443216224 0.205838708416 0.247645862923 0.224049389453 0.24069195447 0.205738205567 0.211510961501 0.201732105249 0.200548674051
12 120 0.207440117965 0 0 0.185745780869 0.195695935859 0.182719834688 0.219172892814 0.19783784924 0.212402147955 0.184683506693 0.18896081572 0.177558990344 0.176271312641
13 130 0.186362170543 0 0 0.164324387445 0.174234342965 0.162035055618 0.194584784168 0.17475472318 0.187903969092 0.165776795525 0.170416206269 0.157001029867 0.155611552024
14 140 0.18547430654 0 0 0.160478976216 0.175621514955 0.164885659046 0.192072370074 0.17277137713 0.186164132603 0.168091697273 0.170940193916 0.153254591964 0.151983826959
15 150 0.185873044023 0 0 0.158057092665 0.175360280502 0.17159276236 0.19116278606 0.173021064761 0.184744143364 0.166332405498 0.169499585099 0.151548566033 0.149708853603
16 160 0.174518735029 0 0 0.145912225832 0.166473047344 0.159899596352 0.178972513988 0.160927180527 0.170958675196 0.154077993271 0.157600391739 0.139870911091 0.138252997942
17 170 0.157441151154 0 0 0.130587118313 0.149678399247 0.146500108655 0.158659839983 0.144521855855 0.153076711216 0.138968372381 0.139891754242 0.124182993354 0.122865040667
18 180 0.13835489618 0 0 0.113761288455 0.12958255733 0.127090128025 0.137694565383 0.126238327494 0.133403768616 0.120738508641 0.120698286697 0.107133213886 0.105936906018
19 190 0.132817550654 0 0 0.110416936196 0.123231868024 0.120051257371 0.132182506126 0.121284057481 0.126999712121 0.11525881245 0.114261691395 0.102166992455 0.100544541331
20 200 0.131045438713 0 0 0.111794630319 0.120849412293 0.118182023573 0.130955230352 0.121333195381 0.123345832716 0.112396165316 0.110712651943 0.0992963542177 0.0974755194834
21 210 0.117810767523 0 0 0.101790635496 0.106760641959 0.105265115605 0.11664397834 0.108314328258 0.112253931933 0.100259128983 0.0978385312713 0.088955462169 0.0860885986988
22 220 0.113533644429 0 0 0.0982564400877 0.102332477781 0.101226464497 0.113876739462 0.10280391027 0.108865789903 0.0967896281504 0.0928795734443 0.0846623633119 0.081942149857
23 230 0.104409724849 0 0 0.0890439768511 0.0929471770128 0.0928800246418 0.103508249954 0.0933255273586 0.0995845834279 0.0878844765548 0.0843226663356 0.0767018229388 0.0747107732669
24 240 0.0949425454927 0 0 0.0803942866814 0.0841850582379 0.0841222303554 0.0935643716933 0.0843123047951 0.0900751884167 0.0802326713935 0.0759431791067 0.0683852370201 0.0668022769904
25 250 0.0880706410153 0 0 0.0736395473012 0.0782557933416 0.0775475874097 0.0865809770248 0.0775760785582 0.086567821797 0.0742431105019 0.0697381411921 0.0623413595201 0.061038706432
26 260 0.0853945157038 0 0 0.0707994346619 0.0773437209573 0.0740095779749 0.0828227684147 0.0755715938687 0.0832169591068 0.0722701336459 0.0666577214608 0.0594123702075 0.0581256853596
27 270 0.0835168632158 0 0 0.0708803838338 0.0753697762619 0.0714536366476 0.0803709718167 0.0745036093681 0.0816502234383 0.0696762736533 0.0642380595626 0.0571572451397 0.0565541371134
28 280 0.0847919143848 0 0 0.071315366867 0.076058496411 0.073892091402 0.0812306116645 0.0750389506782 0.0825000829619 0.0715492093575 0.0643758907168 0.0577416164842 0.0565029014314
29 290 0.0848673941189 0 0 0.0706162062588 0.0754575977739 0.0734666860698 0.0807581588915 0.0751513019422 0.082866196476 0.0742043693347 0.0633429988659 0.0568326120059 0.0556354656971
30 300 0.0840401979673 0 0 0.0697829217247 0.0753083201636 0.0715450374801 0.0788682345401 0.073524404646 0.0808381167635 0.0744531809847 0.0624603433001 0.0553164329676 0.0540527501321
31 310 0.0843259548891 0 0 0.0691190719183 0.0768120848436 0.0725659926249 0.0785798392288 0.0730852721963 0.079734928821 0.0747790672628 0.0619027370301 0.0546604801722 0.0535461515452
32 320 0.0856394066212 0 0 0.0691551397037 0.0799917201029 0.0735968561243 0.0831890291738 0.0735501441224 0.0798514134743 0.0757154751809 0.0618625591353 0.0545065263485 0.0535431935457
33 330 0.0831465109959 0 0 0.0694206956565 0.0771738530315 0.070300300041 0.081888225539 0.070497265592 0.0780885874442 0.0729865402202 0.0592673700665 0.0522387612956 0.0509958482985
34 340 0.0859482372904 0 0 0.0744051531706 0.0786766030988 0.0721415092283 0.0846832755603 0.0720091737907 0.0820710327915 0.0747726130875 0.0606955789518 0.0532145495023 0.0519875534861
35 350 0.084896421037 0 0 0.0744853386409 0.076742085026 0.072538894079 0.0826855033498 0.0700741045071 0.0799647672047 0.0731067798381 0.0590070899878 0.0515672758054 0.0505387381119
36 360 0.0813052137132 0 0 0.0723812545041 0.0725145273397 0.0702183744606 0.0783683580484 0.0669693332361 0.0758641551059 0.0705732204593 0.0557635593691 0.0486811479844 0.0476537735101
37 370 0.0785362230569 0 0 0.0705664396606 0.0690437273339 0.068552276725 0.0743456898906 0.0637961168737 0.0726318032162 0.068511000507 0.0530428584528 0.0462043849654 0.0452133387591
38 380 0.0762287427266 0 0 0.0675236642718 0.0658917787144 0.0664317306574 0.0728875076252 0.0622160497479 0.0725247328529 0.0657912996641 0.0527847880181 0.0441365231427 0.0431246557562
39 390 0.0785649341581 0 0 0.0694246520267 0.0679612787873 0.0674355044803 0.0777427202226 0.0634900644006 0.0751604021199 0.0689747738016 0.0540020812693 0.0446734150732 0.0437538838879
40 400 0.0745306649409 0 0 0.0648500304334 0.0644898094338 0.0634082737799 0.0731535404017 0.059933856238 0.0711340390524 0.0654360113269 0.0517088259047 0.0418067565002 0.040877184995
41 410 0.0684942620706 0 0 0.0594068288344 0.0593171860925 0.0575174207041 0.0673557595001 0.0552445180288 0.0647551655945 0.0594687780602 0.0467594594962 0.0382089264805 0.036972658897
42 420 0.065921892503 0 0 0.056252769556 0.0569847437331 0.0556196123947 0.0639430036107 0.0537605036767 0.0614111865887 0.0564780578149 0.0448271660702 0.0363068266286 0.034932433586
43 430 0.0593380196236 0 0 0.0496868935674 0.0514519757535 0.0499310355411 0.057239869617 0.0482463674937 0.0559589998507 0.0503976083524 0.0397811261234 0.0323720959929 0.0312145236902
44 440 0.054310360072 0 0 0.0447573718905 0.0463714101542 0.0459342847112 0.0524293620063 0.0435702771413 0.0514213926084 0.0453921632892 0.0362869258672 0.0291831578083 0.0281686339651
45 450 0.0508917716732 0 0 0.0415045416178 0.0428545787503 0.0424136977717 0.04921892987 0.0415301960874 0.0481824206416 0.0420215113211 0.0334161137318 0.0270800549079 0.0259782014334
46 460 0.0533129461042 0 0 0.0433739602516 0.044676552843 0.0441010775491 0.051509600154 0.0432824254785 0.0520335456984 0.0434555752781 0.0355856530635 0.0281179159219 0.0268366517702
47 470 0.0515841003963 0 0 0.0430192679339 0.0433228200837 0.0421339495572 0.0494408191004 0.0418056614639 0.0505068931839 0.0419006366201 0.0339633726758 0.0268858901206 0.0255171625997
48 480 0.0499526142669 0 0 0.0410103345409 0.0414496064633 0.0403700953099 0.0484091368937 0.0404185042456 0.0492536224343 0.0400318188941 0.0324161690608 0.0257437470377 0.0243668911256
49 490 0.0479326561874 0 0 0.0387718971477 0.0393249071264 0.03815488804 0.0458404933334 0.0391307085863 0.0466140297575 0.0380646057592 0.0318304175157 0.0243655884145 0.0230952730435
